;day;time;hub name;playlist name;type;playlist count;hub count
1596;16-04-2022;16:00:00;more like pop rising;fresh  chill;playlist;16;145
1597;16-04-2022;16:00:00;more like pop rising;summer 22;playlist;49;145
1598;16-04-2022;16:00:00;more like pop rising;young  free;playlist;12;145
1599;16-04-2022;16:00:00;more like pop rising;viral hits nl;playlist;29;145
1600;16-04-2022;16:00:00;more like pop rising;fresh pop;playlist;59;145
1601;16-04-2022;16:00:00;more like pop rising;singled out;playlist;15;145
1602;16-04-2022;16:00:00;more like pop rising;all new all now;playlist;15;145
1603;16-04-2022;16:00:00;more like pop rising;just hits;playlist;31;145
1604;16-04-2022;16:00:00;throwback;all out 2000s;playlist;33;318
1605;16-04-2022;16:00:00;throwback;hit rewind;playlist;58;318
1606;16-04-2022;16:00:00;throwback;all out 2010s;playlist;36;318
1607;16-04-2022;16:00:00;throwback;throwback party;playlist;36;318
1608;16-04-2022;16:00:00;throwback;all out 90s;playlist;32;318
1609;16-04-2022;16:00:00;throwback;all out 80s;playlist;31;318
1610;16-04-2022;16:00:00;throwback;rock classics;playlist;42;318
1611;16-04-2022;16:00:00;throwback;top hits of 2018;playlist;14;318
1612;16-04-2022;16:00:00;throwback;i love my 2000s rb;playlist;13;318
1613;16-04-2022;16:00:00;throwback;top hits of 2017;playlist;13;318
1614;16-04-2022;16:00:00;suggested artists;gayle;artist;27;313
1615;16-04-2022;16:00:00;suggested artists;the kid laroi;artist;27;313
1616;16-04-2022;16:00:00;suggested artists;olivia rodrigo;artist;27;313
1617;16-04-2022;16:00:00;suggested artists;elley duh;artist;27;313
1618;16-04-2022;16:00:00;suggested artists;antoon;artist;20;313
1619;16-04-2022;16:00:00;suggested artists;glass animals;artist;27;313
1620;16-04-2022;16:00:00;suggested artists;ckay;artist;6;313
1621;16-04-2022;16:00:00;suggested artists;tate mcrae;artist;25;313
1622;16-04-2022;16:00:00;suggested artists;benson boone;artist;6;313
1623;16-04-2022;16:00:00;suggested artists;lauren spencersmith;artist;6;313
1624;16-04-2022;16:00:00;more like charlie puth;10 summers you wont forget;playlist;6;99
1625;16-04-2022;16:00:00;more like charlie puth;de hits uit 2016;playlist;6;99
1626;16-04-2022;16:00:00;more like charlie puth;cheat codes;artist;6;99
1627;16-04-2022;16:00:00;more like charlie puth;zedd;artist;16;99
1628;16-04-2022;16:00:00;more like charlie puth;louis tomlinson;artist;6;99
1629;16-04-2022;16:00:00;more like charlie puth;zac efron;artist;6;99
1630;16-04-2022;16:00:00;more like charlie puth;songs to sing in the shower;playlist;86;99
1631;16-04-2022;16:00:00;more like charlie puth;nervous system;album;12;99
1632;16-04-2022;16:00:00;more like charlie puth;from a distance;;6;99
1633;16-04-2022;16:00:00;more like charlie puth;too much;;6;99
1634;16-04-2022;16:00:00;todays biggest hits;summer 22;playlist;49;291
1635;16-04-2022;16:00:00;todays biggest hits;mega hit mix;playlist;34;291
1636;16-04-2022;16:00:00;todays biggest hits;disney hits;playlist;32;291
1637;16-04-2022;16:00:00;todays biggest hits;beste van nl;playlist;36;291
1638;16-04-2022;16:00:00;todays biggest hits;rapcaviar;playlist;30;291
1639;16-04-2022;16:00:00;todays biggest hits;baila reggaeton;playlist;34;291
1640;16-04-2022;16:00:00;todays biggest hits;stay tuned;playlist;44;291
1641;16-04-2022;16:00:00;todays biggest hits;viral hits;playlist;7;291
1642;16-04-2022;16:00:00;todays biggest hits;are  be;playlist;28;291
1643;16-04-2022;16:00:00;todays biggest hits;woordenschat;playlist;25;291
1644;16-04-2022;16:00:00;more like harry styles;best of the decade for you;playlist;13;171
1645;16-04-2022;16:00:00;more like harry styles;julia michaels;artist;17;171
1646;16-04-2022;16:00:00;more like harry styles;hailee steinfeld;artist;12;171
1647;16-04-2022;16:00:00;more like harry styles;10s love songs;playlist;22;171
1648;16-04-2022;16:00:00;more like harry styles;homework vibes;playlist;12;171
1649;16-04-2022;16:00:00;more like harry styles;four deluxe;album;6;171
1650;16-04-2022;16:00:00;more like harry styles;demi;album;12;171
1651;16-04-2022;16:00:00;more like harry styles;manic;album;6;171
1652;16-04-2022;16:00:00;featured charts;top songs global;playlist;60;165
1653;16-04-2022;16:00:00;featured charts;top songs nederland;playlist;32;165
1654;16-04-2022;16:00:00;featured charts;top 50 global;playlist;58;165
1655;16-04-2022;16:00:00;featured charts;viral 50 global;playlist;33;165
1656;16-04-2022;16:00:00;featured charts;viral 50 netherlands;playlist;33;165
1657;16-04-2022;16:00:00;mood;chill hits;playlist;37;210
1658;16-04-2022;16:00:00;mood;happy tunes;playlist;34;210
1659;16-04-2022;16:00:00;mood;instrumental study;playlist;54;210
1660;16-04-2022;16:00:00;mood;life sucks;playlist;42;210
1661;16-04-2022;16:00:00;mood;t koffiehuis;playlist;45;210
1662;16-04-2022;16:00:00;mood;peaceful piano;playlist;65;210
1663;16-04-2022;16:00:00;mood;broken heart;playlist;31;210
1664;16-04-2022;16:00:00;mood;vibes;playlist;48;210
1665;16-04-2022;16:00:00;mood;songs to sing in the shower;playlist;86;210
1666;16-04-2022;16:00:00;singalong;songs to sing in the shower;playlist;86;319
1667;16-04-2022;16:00:00;singalong;guilty pleasures;playlist;33;319
1668;16-04-2022;16:00:00;singalong;dj vu;playlist;33;319
1669;16-04-2022;16:00:00;singalong;kclub party;playlist;32;319
1670;16-04-2022;16:00:00;singalong;karaoke duets;playlist;33;319
1671;16-04-2022;16:00:00;singalong;singalong 90s to now;playlist;33;319
1672;16-04-2022;16:00:00;singalong;sing along kpop;playlist;14;319
1673;16-04-2022;16:00:00;singalong;classic pop picks;playlist;28;319
1674;16-04-2022;16:00:00;singalong;hits from the musical;playlist;1;319
1675;16-04-2022;16:00:00;singalong;the 80s all lined up;playlist;31;319
1676;16-04-2022;16:00:00;fresh new music;new music friday nl;playlist;28;317
1677;16-04-2022;16:00:00;fresh new music;fresh pop;playlist;59;317
1678;16-04-2022;16:00:00;fresh new music;stay tuned;playlist;44;317
1679;16-04-2022;16:00:00;fresh new music;new music friday;playlist;35;317
1680;16-04-2022;16:00:00;fresh new music;afro hits;playlist;32;317
1681;16-04-2022;16:00:00;fresh new music;most necessary;playlist;29;317
1682;16-04-2022;16:00:00;fresh new music;je moerstaal;playlist;33;317
1683;16-04-2022;16:00:00;fresh new music;just hits;playlist;31;317
1684;16-04-2022;16:00:00;workout;top hits workout;playlist;32;322
1685;16-04-2022;16:00:00;workout;beast mode;playlist;32;322
1686;16-04-2022;16:00:00;workout;workout;playlist;32;322
1687;16-04-2022;16:00:00;workout;fun run;playlist;32;322
1688;16-04-2022;16:00:00;workout;motivation mix;playlist;32;322
1689;16-04-2022;16:00:00;workout;power workout;playlist;30;322
1690;16-04-2022;16:00:00;workout;cardio;playlist;38;322
1691;16-04-2022;16:00:00;workout;run this town;playlist;32;322
1692;16-04-2022;16:00:00;workout;power hour;playlist;33;322
1693;16-04-2022;16:00:00;workout;workout beats;playlist;12;322
1694;16-04-2022;16:00:00;more like camila cabello;zedd;artist;16;86
1695;16-04-2022;16:00:00;more like camila cabello;bebe rexha;artist;11;86
1696;16-04-2022;16:00:00;more like camila cabello;daya;artist;10;86
1697;16-04-2022;16:00:00;more like camila cabello;10s love songs;playlist;22;86
1698;16-04-2022;16:00:00;more like camila cabello;positive vibes;playlist;11;86
1699;16-04-2022;16:00:00;more like camila cabello;singular act i;album;6;86
1700;16-04-2022;16:00:00;more like camila cabello;nervous system;album;12;86
1701;16-04-2022;16:00:00;more like camila cabello;demi;album;12;86
1702;16-04-2022;16:00:00;more like camila cabello;speak your mind deluxe;album;6;86
1703;16-04-2022;16:00:00;chill;t koffiehuis;playlist;45;318
1704;16-04-2022;16:00:00;chill;peaceful piano;playlist;65;318
1705;16-04-2022;16:00:00;chill;vibes;playlist;48;318
1706;16-04-2022;16:00:00;chill;lofi beats;playlist;72;318
1707;16-04-2022;16:00:00;chill;soft pop hits;playlist;34;318
1708;16-04-2022;16:00:00;chill;chilled rb;;10;318
1709;16-04-2022;16:00:00;chill;chill vibes;;22;318
1710;16-04-2022;16:00:00;chill;acoustic favorites;playlist;27;318
1711;16-04-2022;16:00:00;chill;chillin on a dirt road;playlist;11;318
1712;16-04-2022;16:00:00;recommended for you today;familia;album;8;309
1713;16-04-2022;16:00:00;recommended for you today;30;album;8;309
1714;16-04-2022;16:00:00;recommended for you today;abcdefu;single;8;309
1715;16-04-2022;16:00:00;recommended for you today;shes all i wanna be;single;27;309
1716;16-04-2022;16:00:00;recommended for you today;when youre gone;single;28;309
1717;16-04-2022;16:00:00;recommended for you today;=;album;8;309
1718;16-04-2022;16:00:00;recommended for you today;happier than ever edit;single;9;309
1719;16-04-2022;16:00:00;recommended for you today;mercury  act 1;album;8;309
1720;16-04-2022;16:00:00;recommended for you today;music of the spheres;album;8;309
1721;16-04-2022;16:00:00;recommended for you today;light switch instrumental;single;17;309
1722;16-04-2022;16:00:00;instrumental;instrumental study;playlist;54;238
1723;16-04-2022;16:00:00;instrumental;lofi beats;playlist;72;238
1724;16-04-2022;16:00:00;instrumental;intense studying;playlist;25;238
1725;16-04-2022;16:00:00;instrumental;sleep;playlist;26;238
1726;16-04-2022;16:00:00;instrumental;maximum concentration;playlist;25;238
1727;16-04-2022;16:00:00;instrumental;peaceful meditation;playlist;27;238
1728;16-04-2022;16:00:00;instrumental;techno bunker;playlist;41;238
1729;16-04-2022;16:00:00;instrumental;jazz vibes;playlist;17;238
1730;16-04-2022;16:00:00;instrumental;piano in the background;playlist;11;238
1731;16-04-2022;19:00:00;to get you started;camila cabellomix;playlist;10;138
1732;16-04-2022;19:00:00;to get you started;queen mix;playlist;9;138
1733;16-04-2022;19:00:00;to get you started;pink floyd mix;playlist;12;138
1734;16-04-2022;19:00:00;to get you started;harry styles mix;playlist;2;138
1735;16-04-2022;19:00:00;to get you started;ckay mix;playlist;14;138
1736;16-04-2022;19:00:00;to get you started;charlie puth mix;playlist;5;138
1737;16-04-2022;19:00:00;try something else;hot hits nl;playlist;25;279
1738;16-04-2022;19:00:00;try something else;top 50 netherlands;playlist;41;279
1739;16-04-2022;19:00:00;try something else;top 2000;playlist;29;279
1740;16-04-2022;19:00:00;try something else;todays top hits;playlist;43;279
1741;16-04-2022;19:00:00;try something else;top songs netherlands;playlist;32;279
1742;16-04-2022;19:00:00;try something else;top 50 global;playlist;58;279
1743;16-04-2022;19:00:00;try something else;songs to sing in the shower;playlist;86;279
1744;16-04-2022;19:00:00;try something else;top songs global;playlist;60;279
1745;16-04-2022;19:00:00;try something else;hit rewind;playlist;58;279
1746;16-04-2022;19:00:00;more like pop rising;todays top hits;playlist;43;145
1747;16-04-2022;19:00:00;more like pop rising;pop sauce;playlist;34;145
1748;16-04-2022;19:00:00;more like pop rising;fresh  chill;playlist;16;145
1749;16-04-2022;19:00:00;more like pop rising;summer 22;playlist;49;145
1750;16-04-2022;19:00:00;more like pop rising;young  free;playlist;12;145
1751;16-04-2022;19:00:00;more like pop rising;viral hits nl;playlist;29;145
1752;16-04-2022;19:00:00;more like pop rising;fresh pop;playlist;59;145
1753;16-04-2022;19:00:00;more like pop rising;singled out;playlist;15;145
1754;16-04-2022;19:00:00;more like pop rising;all new all now;playlist;15;145
1755;16-04-2022;19:00:00;more like pop rising;just hits;playlist;31;145
1756;16-04-2022;19:00:00;throwback;hit rewind;playlist;58;318
1757;16-04-2022;19:00:00;throwback;all out 2000s;playlist;33;318
1758;16-04-2022;19:00:00;throwback;all out 2010s;playlist;36;318
1759;16-04-2022;19:00:00;throwback;throwback party;playlist;36;318
1760;16-04-2022;19:00:00;throwback;all out 90s;playlist;32;318
1761;16-04-2022;19:00:00;throwback;top hits of 2018;playlist;14;318
1762;16-04-2022;19:00:00;throwback;rock classics;playlist;42;318
1763;16-04-2022;19:00:00;throwback;all out 80s;playlist;31;318
1764;16-04-2022;19:00:00;throwback;i love my 2000s rb;playlist;13;318
1765;16-04-2022;19:00:00;throwback;top hits of 2017;playlist;13;318
1766;16-04-2022;19:00:00;suggested artists;gayle;artist;27;313
1767;16-04-2022;19:00:00;suggested artists;the kid laroi;artist;27;313
1768;16-04-2022;19:00:00;suggested artists;nicky youre;artist;21;313
1769;16-04-2022;19:00:00;suggested artists;olivia rodrigo;artist;27;313
1770;16-04-2022;19:00:00;suggested artists;dylan conrique;artist;21;313
1771;16-04-2022;19:00:00;suggested artists;glass animals;artist;27;313
1772;16-04-2022;19:00:00;suggested artists;elley duh;artist;27;313
1773;16-04-2022;19:00:00;suggested artists;tate mcrae;artist;25;313
1774;16-04-2022;19:00:00;suggested artists;robinson;artist;21;313
1775;16-04-2022;19:00:00;suggested artists;antoon;artist;20;313
1776;16-04-2022;19:00:00;party;girls night;playlist;4;40
1777;16-04-2022;19:00:00;party;throwback party;playlist;36;40
1778;16-04-2022;19:00:00;party;dance party;playlist;4;40
